process_start_time_seconds&shipping:80&shipping,1669641044.751,1669641044.751,1669641044.751,1669641044.751
process_start_time_seconds&user:80&user,1669641037.49,1669641037.49,1669641037.49,1669641037.49
process_virtual_memory_bytes&carts:80&cart,1899278336,1906647040,1906647040,1906647040
process_virtual_memory_bytes&catalogue:80&catalogue,17817600,22732800,23818240,23818240
process_virtual_memory_bytes&edge-router:80&frontend,610196000,609172000,609172000,609172000
process_virtual_memory_bytes&orders:80&orders,1895120896,1902489600,1902489600,1902489600
process_virtual_memory_bytes&payment:80&payment,17309696,21962752,21962752,22224896
process_virtual_memory_bytes&shipping:80&shipping,1903980544,1911349248,1911349248,1911349248
process_virtual_memory_bytes&user:80&user,22540288,24969216,24969216,24969216
processors&carts:80&cart,16,16,16,16
processors&orders:80&orders,16,16,16,16
processors&shipping:80&shipping,16,16,16,16
request_duration_seconds_bucket&catalogue:80&false&catalogue&+Inf&GET&metrics&200,1,121,241,361
request_duration_seconds_bucket&catalogue:80&false&catalogue&0.005&GET&metrics&200,1,121,241,361
request_duration_seconds_bucket&catalogue:80&false&catalogue&0.01&GET&metrics&200,1,121,241,361
request_duration_seconds_bucket&catalogue:80&false&catalogue&0.025&GET&metrics&200,1,121,241,361
request_duration_seconds_bucket&catalogue:80&false&catalogue&0.05&GET&metrics&200,1,121,241,361
request_duration_seconds_bucket&catalogue:80&false&catalogue&0.1&GET&metrics&200,1,121,241,361
request_duration_seconds_bucket&catalogue:80&false&catalogue&0.25&GET&metrics&200,1,121,241,361
request_duration_seconds_bucket&catalogue:80&false&catalogue&0.5&GET&metrics&200,1,121,241,361
request_duration_seconds_bucket&catalogue:80&false&catalogue&1&GET&metrics&200,1,121,241,361
request_duration_seconds_bucket&catalogue:80&false&catalogue&10&GET&metrics&200,1,121,241,361
request_duration_seconds_bucket&catalogue:80&false&catalogue&2.5&GET&metrics&200,1,121,241,361
request_duration_seconds_bucket&catalogue:80&false&catalogue&5&GET&metrics&200,1,121,241,361
request_duration_seconds_bucket&payment:80&false&payment&+Inf&GET&metrics&200,1,121,241,361
request_duration_seconds_bucket&payment:80&false&payment&0.005&GET&metrics&200,1,121,241,361
request_duration_seconds_bucket&payment:80&false&payment&0.01&GET&metrics&200,1,121,241,361
request_duration_seconds_bucket&payment:80&false&payment&0.025&GET&metrics&200,1,121,241,361
request_duration_seconds_bucket&payment:80&false&payment&0.05&GET&metrics&200,1,121,241,361
request_duration_seconds_bucket&payment:80&false&payment&0.1&GET&metrics&200,1,121,241,361
request_duration_seconds_bucket&payment:80&false&payment&0.25&GET&metrics&200,1,121,241,361
request_duration_seconds_bucket&payment:80&false&payment&0.5&GET&metrics&200,1,121,241,361
request_duration_seconds_bucket&payment:80&false&payment&1&GET&metrics&200,1,121,241,361
request_duration_seconds_bucket&payment:80&false&payment&10&GET&metrics&200,1,121,241,361
request_duration_seconds_bucket&payment:80&false&payment&2.5&GET&metrics&200,1,121,241,361
request_duration_seconds_bucket&payment:80&false&payment&5&GET&metrics&200,1,121,241,361
request_duration_seconds_bucket&user:80&false&user&+Inf&GET&metrics&200,1,121,241,361
request_duration_seconds_bucket&user:80&false&user&0.005&GET&metrics&200,1,121,241,361
request_duration_seconds_bucket&user:80&false&user&0.01&GET&metrics&200,1,121,241,361
request_duration_seconds_bucket&user:80&false&user&0.025&GET&metrics&200,1,121,241,361
request_duration_seconds_bucket&user:80&false&user&0.05&GET&metrics&200,1,121,241,361
request_duration_seconds_bucket&user:80&false&user&0.1&GET&metrics&200,1,121,241,361
request_duration_seconds_bucket&user:80&false&user&0.25&GET&metrics&200,1,121,241,361
request_duration_seconds_bucket&user:80&false&user&0.5&GET&metrics&200,1,121,241,361
request_duration_seconds_bucket&user:80&false&user&1&GET&metrics&200,1,121,241,361
request_duration_seconds_bucket&user:80&false&user&10&GET&metrics&200,1,121,241,361
request_duration_seconds_bucket&user:80&false&user&2.5&GET&metrics&200,1,121,241,361
request_duration_seconds_bucket&user:80&false&user&5&GET&metrics&200,1,121,241,361
request_duration_seconds_count&catalogue:80&false&catalogue&GET&metrics&200,1,121,241,361
request_duration_seconds_count&payment:80&false&payment&GET&metrics&200,1,121,241,361
request_duration_seconds_count&user:80&false&user&GET&metrics&200,1,121,241,361
request_duration_seconds_sum&catalogue:80&false&catalogue&GET&metrics&200,0.0010285790000000002,0.10551434600000002,0.20962754300000006,0.31465708300000006
request_duration_seconds_sum&payment:80&false&payment&GET&metrics&200,0.0013285480000000001,0.10679533900000004,0.21153372200000015,0.3170095439999999
request_duration_seconds_sum&user:80&false&user&GET&metrics&200,0.0008739290000000001,0.10629837100000002,0.20756171900000006,0.30486687900000004
